3175315183,how many toys are hang above the baby,"{'A': 'three', 'B': 'two', 'C': 'five', 'D': 'one', 'E': 'four'}","['C', 'A', 'A', 'C', 'A', 'A', 'A', 'A']",A,C,0
4164771889,how many boys are working together to bury the boy,"{'A': 'seven', 'B': 'three', 'C': 'one', 'D': 'five', 'E': 'twice'}","['D', 'B', 'B', 'D', 'D', 'B', 'B', 'B']",B,D,0
6542914065,how many people are involved in the video,"{'A': 'three', 'B': 'six', 'C': 'five', 'D': 'two', 'E': 'one'}","['D', 'D', 'D', 'D', 'D', 'D', 'A', 'D']",D,C,0
4126010904,how many times does the tall man lean his face on the television,"{'A': 'four', 'B': 'three', 'C': 'five', 'D': 'one', 'E': 'two'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,A,0
3477387686,how many times did the girl put her palm out,"{'A': 'one', 'B': 'five', 'C': 'four', 'D': 'three', 'E': 'seven'}","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,C,0
5658916668,why are there so much snow on the ground,"{'A': 'people pour snow', 'B': 'adjust his ski board', 'C': 'heavy snowfall', 'D': 'skii area', 'E': 'snow stuck on shoe'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,D,0
6297019062,how many babies are there in the video,"{'A': 'two', 'B': 'three', 'C': 'five', 'D': 'four', 'E': 'seven'}","['A', 'A', 'A', 'A', 'A', 'A', 'B', 'A']",A,D,0
2401167740,what kind of cup is the man drinking from,"{'A': 'goblet', 'B': 'stainless steel cup', 'C': 'ceramic cup', 'D': 'glass', 'E': 'vacuum cup'}","['B', 'B', 'B', 'B', 'B', 'C', 'C', 'C']",B,C,0
2833209794,what else does the man in yellow carry aside from a black laptop bag,"{'A': 'water bottle', 'B': 'microphone', 'C': 'baby', 'D': 'posters', 'E': 'book'}","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,E,0
6018490041,what did the men need to do with the bat in the game,"{'A': 'catch all the balls', 'B': 'change all their clothes', 'C': 'foosball', 'D': 'hit all the cans', 'E': 'toy that moves'}","['C', 'C', 'D', 'D', 'A', 'C', 'A', 'A']",C,D,0
8224504302,what is the relationship between the two men on stage,"{'A': 'teammates', 'B': 'coworkers', 'C': 'classmates', 'D': 'work mates', 'E': 'band members'}","['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",E,A,0
8388104887,how many times did the dog run back and forth,"{'A': 'three', 'B': 'fifteen', 'C': 'one', 'D': 'nine', 'E': 'two'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,E,0
3372023610,what is the lady in black holding in her left hand as she sang,"{'A': 'book', 'B': 'microphone', 'C': 'country flag card', 'D': 'stick', 'E': 'cup'}","['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",B,E,0
13515224395,how many dogs appear in the video,"{'A': 'two', 'B': 'five', 'C': 'one', 'D': 'four', 'E': 'three'}","['A', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,A,0
5863411262,how many people are involved in the video,"{'A': 'five', 'B': 'three', 'C': 'one', 'D': 'four', 'E': 'two'}","['C', 'B', 'B', 'B', 'A', 'C', 'B', 'B']",B,A,0
5323654756,where is this video taken,"{'A': 'dining room', 'B': 'backyard', 'C': 'road', 'D': 'forest', 'E': 'room'}","['E', 'E', 'E', 'A', 'E', 'A', 'A', 'E']",E,A,0
4444192938,where are the kids hanging out,"{'A': 'kitchen', 'B': 'staircase', 'C': 'playground', 'D': 'on stage', 'E': 'homeindoor'}","['D', 'D', 'D', 'B', 'D', 'D', 'B', 'B']",D,B,0
5133787349,how many of the man are actually involved in the fighting on stage,"{'A': 'three', 'B': 'four', 'C': 'one', 'D': 'seven', 'E': 'five'}","['C', 'A', 'C', 'A', 'C', 'C', 'C', 'C']",C,B,0
3155382178,how many people are there,"{'A': 'eleven', 'B': 'one', 'C': 'seven', 'D': 'four', 'E': 'two'}","['E', 'E', 'E', 'B', 'B', 'B', 'B', 'B']",B,E,0
3489439407,what is the relationship between the people,"{'A': 'colleague', 'B': 'phone', 'C': 'partners', 'D': 'husband wife', 'E': 'team members'}","['E', 'E', 'E', 'A', 'E', 'E', 'B', 'E']",E,A,0
4412508597,how many people are filmed,"{'A': 'two', 'B': 'four', 'C': 'seven', 'D': 'one', 'E': 'three'}","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,E,0
6253433310,how many people were in the pool,"{'A': 'eleven', 'B': 'three', 'C': 'two', 'D': 'four', 'E': 'nine'}","['C', 'C', 'C', 'C', 'C', 'C', 'B', 'C']",C,B,0
4010069381,where are the people performing,"{'A': 'outdoors', 'B': 'outside restaurant', 'C': 'event hall', 'D': 'stage', 'E': 'public area'}","['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",C,D,0
9293415110,how many people are on the stage,"{'A': 'two', 'B': 'nine', 'C': 'four', 'D': 'seven', 'E': 'three'}","['E', 'A', 'E', 'E', 'A', 'A', 'A', 'E']",E,C,0
2482028659,how many people are in the video,"{'A': 'one', 'B': 'five', 'C': 'eight', 'D': 'four', 'E': 'three'}","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,D,0
3066064005,how many women in total that can be seen in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'seven', 'E': 'six'}","['D', 'B', 'A', 'B', 'D', 'D', 'D', 'D']",D,C,0
2735019707,how many drums in total are there for the people to play,"{'A': 'four', 'B': 'two', 'C': 'six', 'D': 'three', 'E': 'eleven'}","['D', 'A', 'A', 'B', 'A', 'B', 'B', 'B']",B,C,0
5064681723,where is this video taken,"{'A': 'in house', 'B': 'zoo', 'C': 'sheltered area', 'D': 'outdoors', 'E': 'kitchen'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,B,0
6018490041,how many players are involved in the video,"{'A': 'three', 'B': 'two', 'C': 'four', 'D': 'five', 'E': 'one'}","['D', 'A', 'A', 'A', 'D', 'A', 'A', 'D']",A,C,0
2552130183,how many people are in the room,"{'A': 'three', 'B': 'one', 'C': 'eight', 'D': 'two', 'E': 'five'}","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",D,A,0
3626788516,what animal is in the video,"{'A': 'lizard', 'B': 'dolphin', 'C': 'deer', 'D': 'bird', 'E': 'crocodile'}","['E', 'E', 'E', 'E', 'E', 'E', 'A', 'A']",E,A,0
3557498300,how many children are in the video,"{'A': 'one', 'B': 'five', 'C': 'three', 'D': 'seven', 'E': 'kitchen'}","['C', 'A', 'C', 'A', 'A', 'A', 'A', 'C']",A,C,0
6037747123,how does the lady in red shorts position her right hand at the end of the video,"{'A': 'pat lady s shoulder', 'B': 'touch the nose', 'C': 'in her pockets', 'D': 'points towards him', 'E': 'left and right'}","['D', 'D', 'D', 'D', 'A', 'D', 'D', 'D']",D,C,0
4984331176,how many groups passed the rope,"{'A': 'one', 'B': 'two', 'C': 'five', 'D': 'six', 'E': 'three'}","['C', 'A', 'B', 'A', 'E', 'A', 'B', 'A']",A,E,0
7987845241,how many people were needed to hold the dog down during the injection,"{'A': 'six', 'B': 'three', 'C': 'four', 'D': 'one', 'E': 'two'}","['B', 'B', 'B', 'B', 'B', 'B', 'B', 'D']",B,E,0
4367056464,how is the girl positioned in front of the table,"{'A': 'move her hands around on the screen', 'B': 'standing', 'C': 'lie on table', 'D': 'sitting', 'E': 'press the key'}","['D', 'C', 'A', 'C', 'C', 'B', 'B', 'B']",C,B,0
3376544720,where are the people hanging out,"{'A': 'playground', 'B': 'grassland', 'C': 'road', 'D': 'beach', 'E': 'outside'}","['A', 'A', 'A', 'A', 'E', 'C', 'C', 'A']",A,E,0
7059877301,how many dogs are there in the video,"{'A': 'one', 'B': 'four', 'C': 'three', 'D': 'six', 'E': 'five'}","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",A,C,0
2810112808,how many people are there,"{'A': 'three', 'B': 'eleven', 'C': 'five', 'D': 'one', 'E': 'four'}","['A', 'D', 'A', 'D', 'D', 'D', 'D', 'D']",D,A,0
6011836129,which lady is the leader of the yoga activity,"{'A': 'lady in white', 'B': 'lady in black', 'C': 'lady in deep blue', 'D': 'lady in red', 'E': 'lady in orange'}","['A', 'A', 'C', 'C', 'C', 'A', 'C', 'A']",A,C,0
4333544549,how many dogs are there,"{'A': 'one', 'B': 'nine', 'C': 'six', 'D': 'four', 'E': 'two'}","['A', 'A', 'A', 'A', 'A', 'A', 'E', 'A']",A,E,0
6168716346,how does the boy with red shirt feel at the start,"{'A': 'happy', 'B': 'emotional', 'C': 'refreshing', 'D': 'annoyed', 'E': 'enjoyable'}","['B', 'B', 'D', 'D', 'D', 'B', 'D', 'D']",D,A,0
2599937944,how many people were in the video,"{'A': 'four', 'B': 'one', 'C': 'five', 'D': 'two', 'E': 'nine'}","['D', 'D', 'D', 'D', 'E', 'B', 'B', 'B']",D,A,0
6159637889,where is the baby resting on,"{'A': 'mobile', 'B': 'in walker', 'C': 'cradle', 'D': 'bed', 'E': 'baby trolley'}","['A', 'A', 'A', 'A', 'A', 'E', 'A', 'A']",A,C,0
5803861992,what is the lady holding,"{'A': 'grandmother', 'B': 'luggage', 'C': 'wrist band', 'D': 'fan', 'E': 'horse guide'}","['C', 'A', 'D', 'A', 'D', 'A', 'C', 'C']",C,D,0
8388104887,what was the colour of the dog s collar,"{'A': 'light blue', 'B': 'orange', 'C': 'black', 'D': 'navy blue', 'E': 'pink and white'}","['E', 'C', 'B', 'B', 'A', 'C', 'B', 'B']",B,C,0
